SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,Month,Season,IsWinter,IsSummer,IsIceCream,Price_Change,Days_Since_Last_Price_Update,Predicted_Price,Adjusted_Price
60601,Beverages,Juice,,Beverages/Juice,240748327,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-08-04,8,Summer,0,1,0,0.0,0.0,3.489999999999961,3.489999999999961
79936,Bakery,Bread,,Bakery/Bread,586937859,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-08-02,8,Summer,0,1,0,0.0,0.0,2.4900000000000078,2.4900000000000078
10001,Bakery,Pastries,,Bakery/Pastries,603662581,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.49,8,Regular,2022-05-27,5,Spring,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
60601,Deli,Cheese,,Deli/Cheese,412945893,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-02-01,2,Winter,1,0,0,0.0,0.0,3.4899999999999625,3.4899999999999625
10001,Deli,Cheese,,Deli/Cheese,146241749,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-04-18,4,Spring,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
30301,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,181814431,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-06-25,6,Summer,0,1,0,0.0,0.0,2.4900000000000078,2.4900000000000078
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,316170305,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Regular,2022-10-06,10,Fall,0,0,1,0.0,0.0,6.989999999999981,6.989999999999981
10001,Beverages,Juice,,Beverages/Juice,988364339,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-01-01,1,Winter,1,0,0,0.0,0.0,3.4899999999999625,3.4899999999999625
30301,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,636129417,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-02-26,2,Winter,1,0,0,0.0,0.0,5.989999999999998,5.989999999999998
90001,Bakery,Bread,,Bakery/Bread,717884667,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-02-06,2,Winter,1,0,0,0.0,0.0,2.990000000000007,2.990000000000007
60601,Deli,Prepared Meals,,Deli/Prepared Meals,390896685,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-07-20,7,Summer,0,1,0,0.0,0.0,4.989999999999937,4.989999999999937
60601,Snacks,Chips,,Snacks/Chips,712207863,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-06-14,6,Summer,0,1,0,0.0,0.0,2.9900000000000073,2.9900000000000073
60601,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",552199322,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-01-17,1,Winter,1,0,0,0.0,0.0,2.67,2.67
30301,Beverages,Juice,,Beverages/Juice,478428813,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-08-31,8,Summer,0,1,0,0.0,0.0,3.489999999999961,3.489999999999961
10001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,311630484,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Summer Premium,2022-06-11,6,Summer,0,1,1,0.0,0.0,6.989999999999981,7.68899999999998
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,308852903,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-09-27,9,Fall,0,0,0,0.0,0.0,2.490000000000008,2.490000000000008
90001,Beverages,Water,,Beverages/Water,268111237,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-08-25,8,Summer,0,1,0,0.0,0.0,4.989999999999937,4.989999999999937
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,517658431,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-01-05,1,Winter,1,0,0,0.0,0.0,7.490000000000008,7.490000000000008
79936,Beverages,Soda,,Beverages/Soda,220193266,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-01-14,1,Winter,1,0,0,0.0,0.0,1.990000000000008,1.990000000000008
90001,Beverages,Soda,,Beverages/Soda,759096642,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-11-25,11,Fall,0,0,0,0.0,0.0,1.990000000000008,1.990000000000008
60601,Beverages,Water,,Beverages/Water,289533681,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-08-08,8,Summer,0,1,0,0.0,0.0,4.989999999999937,4.989999999999937
90001,Deli,Prepared Meals,,Deli/Prepared Meals,236790595,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-10-13,10,Fall,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
60601,Beverages,Juice,,Beverages/Juice,804756540,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-07-16,7,Summer,0,1,0,0.0,0.0,3.9900000000000087,3.9900000000000087
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,490275079,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Regular,2022-03-05,3,Spring,0,0,1,0.0,0.0,4.989999999999935,4.989999999999935
79936,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,225815916,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-05-13,5,Spring,0,0,0,0.0,0.0,2.490000000000008,2.490000000000008
60601,Bakery,Bread,,Bakery/Bread,125483948,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-12-25,12,Winter,1,0,0,0.0,0.0,2.4900000000000078,2.4900000000000078
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",482025704,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-08-01,8,Summer,0,1,0,0.0,0.0,2.67,2.67
10001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,552958698,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-08-24,8,Summer,0,1,0,0.0,0.0,5.990000000000002,5.990000000000002
30301,Beverages,Soda,,Beverages/Soda,118030023,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-09-27,9,Fall,0,0,0,0.0,0.0,1.990000000000008,1.990000000000008
60601,Beverages,Water,,Beverages/Water,871726646,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-06-02,6,Summer,0,1,0,0.0,0.0,4.989999999999937,4.989999999999937
90001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,907234803,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-01-04,1,Winter,1,0,0,0.0,0.0,2.4900000000000078,2.4900000000000078
90001,Beverages,Juice,,Beverages/Juice,432226453,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-12-16,12,Winter,1,0,0,0.0,0.0,3.4899999999999625,3.4899999999999625
90001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,539987800,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-01-20,1,Winter,1,0,0,0.0,0.0,6.989999999999984,6.989999999999984
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,198158417,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Summer Premium,2022-07-03,7,Summer,0,1,1,0.0,0.0,6.989999999999981,7.68899999999998
10001,Deli,Cheese,,Deli/Cheese,125924262,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-03-24,3,Spring,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
60601,Deli,Cheese,,Deli/Cheese,423953097,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-08-29,8,Summer,0,1,0,0.0,0.0,3.489999999999961,3.489999999999961
79936,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,956220856,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-11-19,11,Fall,0,0,0,0.0,0.0,2.490000000000008,2.490000000000008
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,862289794,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Regular,2022-03-17,3,Spring,0,0,1,0.0,0.0,6.989999999999981,6.989999999999981
79936,Snacks,Chips,,Snacks/Chips,926335163,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-08-10,8,Summer,0,1,0,0.0,0.0,2.9900000000000073,2.9900000000000073
30301,Beverages,Water,,Beverages/Water,255910821,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-10-12,10,Fall,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
60601,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,638330468,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-09-21,9,Fall,0,0,0,0.0,0.0,7.490000000000008,7.490000000000008
30301,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,469203458,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-11-22,11,Fall,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
90001,Snacks,Cookies,,Snacks/Cookies,946555343,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-08-02,8,Summer,0,1,0,0.0,0.0,4.289999999999993,4.289999999999993
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",880269280,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-12-21,12,Winter,1,0,0,0.0,0.0,2.67,2.67
60601,Deli,Cheese,,Deli/Cheese,322185005,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-10-06,10,Fall,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
79936,Beverages,Soda,,Beverages/Soda,542503443,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-01-13,1,Winter,1,0,0,0.0,0.0,1.990000000000008,1.990000000000008
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,826453278,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-10-29,10,Fall,0,0,0,0.0,0.0,6.989999999999981,6.989999999999981
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,950905392,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Summer Premium,2022-06-07,6,Summer,0,1,1,0.0,0.0,4.9899999999999505,5.488999999999946
30301,Snacks,Chips,,Snacks/Chips,206394503,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-08-03,8,Summer,0,1,0,0.0,0.0,3.489999999999961,3.489999999999961
10001,Bakery,Bread,,Bakery/Bread,680975429,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-04-02,4,Spring,0,0,0,0.0,0.0,2.9900000000000087,2.9900000000000087
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,152490668,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Regular,2022-11-29,11,Fall,0,0,1,0.0,0.0,4.989999999999935,4.989999999999935
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,507503814,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Regular,2022-03-16,3,Spring,0,0,1,0.0,0.0,6.989999999999981,6.989999999999981
90001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,745900175,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-01-01,1,Winter,1,0,0,0.0,0.0,6.989999999999984,6.989999999999984
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,467450710,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Regular,2022-04-23,4,Spring,0,0,1,0.0,0.0,6.989999999999981,6.989999999999981
30301,Bakery,Bread,,Bakery/Bread,458900684,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-08-04,8,Summer,0,1,0,0.0,0.0,2.4900000000000078,2.4900000000000078
79936,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",189608124,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-06-09,6,Summer,0,1,0,0.0,0.0,2.67,2.67
90001,Deli,Cheese,,Deli/Cheese,950691366,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-04-28,4,Spring,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
90001,Deli,Cheese,,Deli/Cheese,302634138,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-11-07,11,Fall,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",579887652,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-10-23,10,Fall,0,0,0,0.0,0.0,2.67,2.67
30301,Snacks,Cookies,,Snacks/Cookies,444678945,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-04-06,4,Spring,0,0,0,0.0,0.0,4.28999999999999,4.28999999999999
60601,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",456015369,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-03-29,3,Spring,0,0,0,0.0,0.0,2.67,2.67
90001,Bakery,Cakes,,Bakery/Cakes,759579985,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-08-16,8,Summer,0,1,0,0.0,0.0,5.990000000000002,5.990000000000002
10001,Snacks,Cookies,,Snacks/Cookies,774154435,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-08-20,8,Summer,0,1,0,0.0,0.0,4.289999999999993,4.289999999999993
79936,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",407227121,https://www.walmart.com/ip/Classic-Hummus,"Marketside Classic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-12-26,12,Winter,1,0,0,0.0,0.0,2.67,2.67
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,950358882,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-11-09,11,Fall,0,0,0,0.0,0.0,2.490000000000008,2.490000000000008
60601,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,183518147,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Summer Premium,2022-07-24,7,Summer,0,1,1,0.0,0.0,6.989999999999981,7.68899999999998
60601,Snacks,Chips,,Snacks/Chips,509502710,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-05-03,5,Spring,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
10001,Snacks,Cookies,,Snacks/Cookies,521906037,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-10-08,10,Fall,0,0,0,0.0,0.0,4.28999999999999,4.28999999999999
79936,Deli,Prepared Meals,,Deli/Prepared Meals,928706608,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-07-10,7,Summer,0,1,0,0.0,0.0,4.989999999999937,4.989999999999937
79936,Snacks,Cookies,,Snacks/Cookies,440886309,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-04-08,4,Spring,0,0,0,0.0,0.0,4.28999999999999,4.28999999999999
90001,Deli,Cheese,,Deli/Cheese,630859772,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-02-14,2,Winter,1,0,0,0.0,0.0,3.4899999999999625,3.4899999999999625
79936,Bakery,Pastries,,Bakery/Pastries,435605771,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.49,8,Regular,2022-01-07,1,Winter,1,0,0,0.0,0.0,3.4899999999999625,3.4899999999999625
79936,Beverages,Water,,Beverages/Water,565365440,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-07-19,7,Summer,0,1,0,0.0,0.0,4.989999999999937,4.989999999999937
60601,Beverages,Soda,,Beverages/Soda,771206724,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-06-08,6,Summer,0,1,0,0.0,0.0,1.990000000000008,1.990000000000008
60601,Snacks,Cookies,,Snacks/Cookies,314477364,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-04-11,4,Spring,0,0,0,0.0,0.0,4.28999999999999,4.28999999999999
30301,Bakery,Cakes,,Bakery/Cakes,821792636,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-02-28,2,Winter,1,0,0,0.0,0.0,5.989999999999998,5.989999999999998
90001,Beverages,Soda,,Beverages/Soda,961320369,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-04-30,4,Spring,0,0,0,0.0,0.0,1.990000000000008,1.990000000000008
30301,Bakery,Bread,,Bakery/Bread,610152217,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-01-26,1,Winter,1,0,0,0.0,0.0,2.4900000000000078,2.4900000000000078
60601,Beverages,Soda,,Beverages/Soda,818418407,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-10-13,10,Fall,0,0,0,0.0,0.0,1.990000000000008,1.990000000000008
10001,Beverages,Water,,Beverages/Water,746171460,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-03-02,3,Spring,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
30301,Bakery,Cakes,,Bakery/Cakes,474952739,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-03-07,3,Spring,0,0,0,0.0,0.0,5.9899999999999896,5.9899999999999896
30301,Snacks,Chips,,Snacks/Chips,675331019,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-09-24,9,Fall,0,0,0,0.0,0.0,2.9900000000000087,2.9900000000000087
79936,Beverages,Juice,,Beverages/Juice,199302664,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-10-08,10,Fall,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
10001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,509037465,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-01-25,1,Winter,1,0,0,0.0,0.0,7.490000000000008,7.490000000000008
30301,Bakery,Bread,,Bakery/Bread,497420048,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-11-04,11,Fall,0,0,0,0.0,0.0,2.9900000000000087,2.9900000000000087
90001,Beverages,Water,,Beverages/Water,585391309,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-03-20,3,Spring,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
79936,Bakery,Pastries,,Bakery/Pastries,272433635,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.99,12,Regular,2022-04-04,4,Spring,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
10001,Snacks,Cookies,,Snacks/Cookies,479582509,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-09-03,9,Fall,0,0,0,0.0,0.0,4.28999999999999,4.28999999999999
60601,Deli,Cheese,,Deli/Cheese,220501645,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-08-01,8,Summer,0,1,0,0.0,0.0,3.489999999999961,3.489999999999961
79936,Snacks,Chips,,Snacks/Chips,391803392,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.99,8,Regular,2022-02-06,2,Winter,1,0,0,0.0,0.0,2.990000000000007,2.990000000000007
60601,Bakery,Cakes,,Bakery/Cakes,201230828,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-01-18,1,Winter,1,0,0,0.0,0.0,5.989999999999998,5.989999999999998
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,547951736,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-01-13,1,Winter,1,0,0,0.0,0.0,2.4900000000000078,2.4900000000000078
79936,Bakery,Bread,,Bakery/Bread,108813426,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-01-06,1,Winter,1,0,0,0.0,0.0,2.4900000000000078,2.4900000000000078
60601,Deli,Prepared Meals,,Deli/Prepared Meals,626559861,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-09-04,9,Fall,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
60601,Deli,Cheese,,Deli/Cheese,638289242,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-05-05,5,Spring,0,0,0,0.0,0.0,3.4899999999999487,3.4899999999999487
30301,Deli,Cheese,,Deli/Cheese,419021911,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-01-20,1,Winter,1,0,0,0.0,0.0,3.4899999999999625,3.4899999999999625
90001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",880642851,https://www.walmart.com/ip/Classic-Hummus,"Marketside Classic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-09-28,9,Fall,0,0,0,0.0,0.0,2.67,2.67
90001,Beverages,Water,,Beverages/Water,668525067,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-03-15,3,Spring,0,0,0,0.0,0.0,4.989999999999919,4.989999999999919
